"","city_id","consensus_label_majority","probability","pop","city_name","country","n_studies","cluster_name","Region"
"3418",3508,2,0.519357164553404,0.06,"Pouss","Cameroon",0,"Development first","Africa"
"3419",3509,0,0.34937334297203,1.052,"Malanje","Angola",0,"Mitigation first","Africa"
"3420",3510,2,0.564721559927678,0.31,"Ilebo","Democratic Republic of the Congo",0,"Development first","Africa"
"3421",3511,0,0.767158681558703,0.215,"İnegöl","Turkey",0,"Mitigation first","Europe"
"3422",3512,1,0.382415004797,8.593,"Johannesburg","South Africa",115,"Mega all in","Africa"
"3423",3513,0,0.593600042631615,0.278,"Kursk","Russia",5,"Mitigation first","Europe"
"3424",3514,0,0.86788500549294,0.091,"Yevpatoriya","Ukraine",0,"Mitigation first","Europe"
"3425",3515,2,0.518968413667657,0.054,"Babanusah","Sudan",0,"Development first","Africa"
"3426",3516,3,0.55893406711078,0.213,"6th of October","Egypt",0,"Urban planning first","Africa"
"3427",3517,3,0.493159851506717,0.483,"Bahir Dar","Ethiopia",15,"Urban planning first","Africa"
"3428",3518,2,0.51812466083724,0.056,"Bagamoyo","Tanzania",2,"Development first","Africa"
"3429",3519,3,0.575532611395553,0.545,"Jafar Muhammad Ali","Iraq",0,"Urban planning first","Asia"
"3430",3520,2,0.463670035678625,0.051,"Miézi","Mozambique",0,"Development first","Africa"
"3431",3521,3,0.357902396278408,0.081,"Dagahaley Refugee Camp","Kenya",0,"Urban planning first","Africa"
"3432",3522,0,0.668096041881233,0.504,"Hamedan","Iran",13,"Mitigation first","Asia"
"3433",3523,3,0.549509500943099,0.087,"Khamir","Yemen",0,"Urban planning first","Asia"
"3434",3524,3,0.310759210409142,0.057,"Safwa","Saudi Arabia",1,"Urban planning first","Asia"
"3435",3525,2,0.465985090569855,0.113,"Las Anod","Somalia",0,"Development first","Africa"
"3436",3526,0,0.822272623576986,0.153,"Denov","Uzbekistan",0,"Mitigation first","Asia"
"3437",3528,3,0.505986650518346,0.634,"Larkana","Pakistan",1,"Urban planning first","Asia"
"3438",3529,0,0.616743329679625,0.101,"Garwel","India",0,"Mitigation first","Asia"
"3439",3530,2,0.754105017650401,0.072,"Begunbaria","Bangladesh",0,"Development first","Asia"
"3440",3531,0,0.842936853914629,0.051,"Huangyuan","China",0,"Mitigation first","Asia"
"3441",3532,3,0.389293354078435,0.094,"Namhkam","Myanmar",0,"Urban planning first","Asia"
"3442",3533,2,0.716879128470793,0.23,"Songkhla","Thailand",4,"Development first","Asia"
"3443",3534,2,0.796758922371312,0.327,"Duri","Indonesia",0,"Development first","Asia"
"3444",3535,2,0.732928389073983,0.08,"Phát Diệm","Vietnam",0,"Development first","Asia"
"3445",3536,0,0.760375550239355,0.331,"Pyŏngsŏng","North Korea",0,"Mitigation first","Asia"
"3446",3537,0,0.697796348754265,0.068,"Tongyeong-si","South Korea",0,"Mitigation first","Asia"
"3447",3538,2,0.726568930323332,0.366,"Tawau","Malaysia",0,"Development first","Asia"
"3448",3539,0,0.533981365399376,0.097,"Onomichi","Japan",0,"Mitigation first","Asia"
"3449",3540,2,0.680639457205168,0.768,"Lipa","Philippines",2,"Development first","Asia"
"3450",3541,0,0.409114398561647,0.072,"Turlock","United States",1,"Mitigation first","North America"
"3451",3542,0,0.474710755964769,0.126,"Cuauhtémoc","México",0,"Mitigation first","North America"
"3452",3543,2,0.728588819162953,0.051,"Corozal","Colombia",0,"Development first","South America"
"3453",3544,0,0.621213200887117,0.05,"Moquegua","Peru",1,"Mitigation first","South America"
"3454",3545,2,0.527369773599043,0.066,"Villa de Cura","Venezuela",0,"Development first","South America"
"3455",3546,0,0.447938359546476,0.119,"Gatineau","Canada",5,"Mitigation first","North America"
"3456",3547,0,0.365834040796822,1.187,"Rosario","Argentina",9,"Mitigation first","South America"
"3457",3548,2,0.469965779020786,0.059,"Cianorte","Brazil",1,"Development first","South America"
"3458",3549,3,0.54849043422182,0.131,"Larache","Morocco",0,"Urban planning first","Africa"
"3459",3550,0,0.504191241112233,0.067,"Valdemoro","Spain",0,"Mitigation first","Europe"
"3460",3551,0,0.584347609027546,0.084,"Bath","United Kingdom",15,"Mitigation first","Europe"
"3461",3552,2,0.640954675520677,0.058,"Donkorkrom","Ghana",0,"Development first","Africa"
"3462",3553,0,0.653757996547508,0.125,"Perpignan","France",1,"Mitigation first","Europe"
"3463",3554,0,0.374495810181867,0.147,"Ain Oussara","Algeria",0,"Mitigation first","Africa"
"3464",3555,2,0.549840086219615,0.263,"Iwo","Nigeria",2,"Development first","Africa"
"3465",3556,0,0.572164189709748,0.091,"Hengelo","Netherlands",0,"Mitigation first","Europe"
"3466",3557,0,0.576189138820738,0.054,"Minden","Germany",0,"Mitigation first","Europe"
"3467",3558,0,0.561995669719586,0.086,"Treviso","Italy",4,"Mitigation first","Europe"
"3468",3559,0,0.628879602654332,0.149,"Olsztyn","Poland",20,"Mitigation first","Europe"
"3469",3560,2,0.699950082380754,0.052,"Yokadouma","Cameroon",0,"Development first","Africa"
"3470",3561,3,0.604183715414765,0.055,"Andulo","Angola",0,"Urban planning first","Africa"
"3471",3562,2,0.452359471487906,1.075,"Tshikapa","Democratic Republic of the Congo",0,"Development first","Africa"
"3472",3563,0,0.530503647323677,0.747,"Kocaeli","Turkey",5,"Mitigation first","Europe"
"3473",3564,0,0.634073480841849,0.738,"Evaton","South Africa",0,"Mitigation first","Africa"
"3474",3565,0,0.57560818504975,0.157,"Elektrostal","Russia",1,"Mitigation first","Europe"
"3475",3566,0,0.67140742428731,0.11,"Nikopol","Ukraine",2,"Mitigation first","Europe"
"3476",3567,3,0.491676709136718,0.203,"En Nahud","Sudan",0,"Urban planning first","Africa"
"3477",3568,3,0.506574092730789,0.075,"Shunufa","Egypt",0,"Urban planning first","Africa"
"3478",3569,3,0.418719371603275,0.052,"Asendabo","Ethiopia",0,"Urban planning first","Africa"
"3479",3570,1,0.46690809700815,8.919,"Dar es-Salaam","Tanzania",0,"Mega all in","Africa"
"3480",3571,3,0.566298937238497,0.149,"Qaryat at Taliah","Iraq",0,"Urban planning first","Asia"
"3481",3572,2,0.590142655800381,0.065,"Mocímboa da Praia","Mozambique",0,"Development first","Africa"
"3482",3573,3,0.344171449137607,0.166,"Dadaab","Kenya",0,"Urban planning first","Africa"
"3483",3574,3,0.442340697123253,0.176,"`Amran","Yemen",0,"Urban planning first","Asia"
"3484",3576,1,0.457708902527629,2.635,"Dammam","Saudi Arabia",12,"Mega all in","Asia"
"3485",3577,2,0.484605791803381,0.063,"Ceel Dheer","Somalia",0,"Development first","Africa"
"3486",3578,0,0.656105381634314,0.089,"Uzun","Uzbekistan",0,"Mitigation first","Asia"
"3487",3579,0,0.540560317200053,0.062,"Deh Rawud","Afghanistan",0,"Mitigation first","Asia"
"3488",3580,3,0.502782113426846,0.086,"Ratodero","Pakistan",0,"Urban planning first","Asia"
"3489",3581,2,0.491000677154796,0.087,"Dhoraji","India",0,"Development first","Asia"
"3490",3582,2,0.771794420890642,0.38,"Lalpur","Bangladesh",0,"Development first","Asia"
"3491",3583,0,0.670133361587181,0.051,"Minqin","China",0,"Mitigation first","Asia"
"3492",3584,2,0.845258724760859,0.167,"Myaung Mya","Myanmar",0,"Development first","Asia"
"3493",3585,2,0.611544677580065,0.297,"Khon Kaen","Thailand",10,"Development first","Asia"
"3494",3586,1,0.450501944686294,1.226,"Pekanbaru","Indonesia",46,"Mega all in","Asia"
"3495",3587,2,0.728891544483772,0.243,"Cổ Lễ","Vietnam",0,"Development first","Asia"
"3496",3588,0,0.820971576075665,0.071,"천성로동자구","North Korea",0,"Mitigation first","Asia"
"3497",3589,0,0.50023853470449,0.26,"Gimhae","South Korea",1,"Mitigation first","Asia"
"3498",3590,2,0.775790607154388,0.116,"Lahad Datu","Malaysia",0,"Development first","Asia"
"3499",3591,0,0.558590403402807,0.074,"Kirishima","Japan",0,"Mitigation first","Asia"
"3500",3592,2,0.789691181133749,0.097,"Tanay","Philippines",0,"Development first","Asia"
"3501",3593,0,0.417066525343864,0.232,"Temecula","United States",0,"Mitigation first","North America"
"3502",3594,3,0.46456071943692,0.111,"Tepatitlán","México",0,"Urban planning first","North America"
"3503",3595,2,0.642466047037802,0.066,"Turbaco","Colombia",1,"Development first","South America"
"3504",3596,0,0.751260369203328,0.326,"Juliaca","Peru",1,"Mitigation first","South America"
"3505",3597,2,0.539552186975176,0.067,"San Mateo","Venezuela",0,"Development first","South America"
"3506",3598,0,0.472491830519868,0.118,"Orléans","Canada",0,"Mitigation first","North America"
"3507",3599,3,0.678754190585208,0.074,"Goya","Argentina",0,"Urban planning first","South America"
"3508",3600,3,0.508584834798132,0.062,"Paranavaí","Brazil",2,"Urban planning first","South America"
"3509",3601,3,0.513766791129667,0.162,"Khemisset","Morocco",0,"Urban planning first","Africa"
"3510",3602,0,0.556050742620696,0.152,"Burgos","Spain",8,"Mitigation first","Europe"
"3511",3603,0,0.598174170801047,0.063,"Oswaldtwistle","United Kingdom",0,"Mitigation first","Europe"
"3512",3604,2,0.532603275568634,0.159,"Yendi","Ghana",1,"Development first","Africa"
"3513",3605,0,0.503081790450274,0.203,"Clermont-Ferrand","France",7,"Mitigation first","Europe"
"3514",3606,3,0.629459557580705,0.07,"Hassi El Garra","Algeria",0,"Urban planning first","Africa"
"3515",3607,2,0.628137886705716,0.209,"Ikire","Nigeria",0,"Development first","Africa"
"3516",3608,0,0.572855459002854,0.129,"Enschede","Netherlands",21,"Mitigation first","Europe"
"3517",3609,0,0.433509712858481,0.12,"Darmstadt","Germany",7,"Mitigation first","Europe"
"3518",3610,0,0.658959625134903,0.062,"Venice","Italy",149,"Mitigation first","Europe"
"3519",3611,0,0.608551749229666,0.053,"Tomaszów Mazowiecki","Poland",0,"Mitigation first","Europe"
"3520",3612,2,0.52006413087628,0.108,"Yagoua","Cameroon",1,"Development first","Africa"
"3521",3613,0,0.437181893626817,0.88,"Cuito","Angola",0,"Mitigation first","Africa"
"3522",3614,2,0.382067608484568,0.061,"Tshibinda","Democratic Republic of the Congo",0,"Development first","Africa"
"3523",3615,0,0.607457263554649,0.213,"Gölcük","Turkey",1,"Mitigation first","Europe"
"3524",3616,0,0.496061884492993,0.424,"Lenasia","South Africa",0,"Mitigation first","Africa"
"3525",3617,0,0.611806501742093,0.307,"Tula","Russia",2,"Mitigation first","Europe"
"3526",3618,0,0.586580360720599,0.762,"Dnipro","Ukraine",34,"Mitigation first","Europe"
"3527",3619,3,0.56371911197445,0.091,"Fidimin","Egypt",0,"Urban planning first","Africa"
"3528",3620,2,0.521503764485485,0.061,"Al Mazrub","Sudan",0,"Development first","Africa"
"3529",3621,3,0.494096856466124,0.055,"Sheraro","Ethiopia",0,"Urban planning first","Africa"
"3530",3622,2,0.560665604189715,0.252,"Tanga","Tanzania",1,"Development first","Africa"
"3531",3623,3,0.602779165653974,0.117,"Al Khalis","Iraq",0,"Urban planning first","Asia"
"3532",3624,3,0.429334798386431,0.291,"Pemba","Mozambique",4,"Urban planning first","Africa"
"3533",3625,2,0.351559630461659,0.078,"Ifo Refugee Camp","Kenya",0,"Development first","Africa"
"3534",3627,0,0.685588702075951,0.554,"Rasht","Iran",46,"Mitigation first","Asia"
"3535",3628,3,0.339966637932769,0.065,"Ra's Tannurah","Saudi Arabia",0,"Urban planning first","Asia"
"3536",3629,2,0.468657311363794,0.187,"Galkayo","Somalia",0,"Development first","Africa"
"3537",3630,3,0.516557856633634,0.061,"Sho'rchi","Uzbekistan",0,"Urban planning first","Asia"
"3538",3632,0,0.643918651620449,0.138,"Samarbagh","Pakistan",0,"Mitigation first","Asia"
"3539",3633,2,0.52116014220577,0.117,"Phalodi","India",0,"Development first","Asia"
"3540",3634,2,0.736985838028755,0.064,"Kuchiamora","Bangladesh",0,"Development first","Asia"
"3541",3635,0,0.869659721104754,0.073,"Datong","China",0,"Mitigation first","Asia"
"3542",3636,2,0.809116059482555,0.067,"Nattalin","Myanmar",0,"Development first","Asia"
"3543",3637,2,0.628468714381163,0.154,"Tha Chang","Thailand",0,"Development first","Asia"
"3544",3638,2,0.576789438985121,0.057,"Sungai Penuh","Indonesia",0,"Development first","Asia"
"3545",3639,2,0.749397729843908,0.066,"Ninh Cường","Vietnam",0,"Development first","Asia"
"3546",3640,0,0.869589387155785,0.141,"강서구역","North Korea",0,"Mitigation first","Asia"
"3547",3641,0,0.444845323482837,0.164,"Yangsan","South Korea",0,"Mitigation first","Asia"
"3548",3642,0,0.560671707380173,0.422,"Matsuyama","Japan",2,"Mitigation first","Asia"
"3549",3643,2,0.79224569942403,0.081,"Semporna","Malaysia",0,"Development first","Asia"
"3550",3644,2,0.772486538971359,0.303,"San Pablo","Philippines",1,"Development first","Asia"
"3551",3645,0,0.514355878000502,0.058,"Hanford","United States",3,"Mitigation first","North America"
"3552",3646,2,0.482345579440041,0.087,"Zihuatanejo","México",1,"Development first","North America"
"3553",3647,2,0.762089636317071,0.058,"Arjona","Colombia",0,"Development first","South America"
"3554",3648,0,0.878614802777043,0.13,"Puno","Peru",2,"Mitigation first","South America"
"3555",3649,2,0.543589716809619,0.112,"San Juan de Los Morros","Venezuela",0,"Development first","South America"
"3556",3650,0,0.528704953783515,0.053,"Vaudreuil-Dorion","Canada",1,"Mitigation first","North America"
"3557",3651,3,0.482932724378496,0.229,"Formosa","Argentina",1,"Urban planning first","South America"
"3558",3652,3,0.349579966915148,0.064,"Ijuí","Brazil",0,"Urban planning first","South America"
"3559",3653,3,0.487570271203448,0.098,"Souk El Arbaa","Morocco",0,"Urban planning first","Africa"
"3560",3654,0,0.459870356468482,0.087,"Rivas-Vaciamadrid","Spain",0,"Mitigation first","Europe"
"3561",3655,0,0.577991532182444,0.146,"Gloucester","United Kingdom",5,"Mitigation first","Europe"
"3562",3656,2,0.545016058220605,0.122,"Odumase","Ghana",0,"Development first","Africa"
"3563",3657,0,0.582393687617205,0.103,"Valenciennes","France",2,"Mitigation first","Europe"
"3564",3658,0,0.372867048196515,0.131,"Hassi Bahbah","Algeria",0,"Mitigation first","Africa"
"3565",3659,2,0.52113491417826,0.053,"Bagudo","Nigeria",0,"Development first","Africa"
"3566",3660,0,0.471170832791455,0.178,"Heidelberg","Germany",23,"Mitigation first","Europe"
"3567",3661,0,0.573021946229504,0.09,"Ravenna","Italy",10,"Mitigation first","Europe"
"3568",3662,0,0.476171968710761,0.723,"Krakow","Poland",104,"Mitigation first","Europe"
"3569",3663,2,0.540950696332848,0.085,"Touboro","Cameroon",0,"Development first","Africa"
"3570",3664,3,0.66228654682801,0.063,"Camacupa","Angola",0,"Urban planning first","Africa"
"3571",3665,2,0.560233271938507,0.071,"Kamonia","Democratic Republic of the Congo",0,"Development first","Africa"
"3572",3666,0,0.736807962790497,0.502,"Denizli","Turkey",4,"Mitigation first","Europe"
"3573",3667,3,0.519290857693431,0.137,"Mthatha","South Africa",2,"Urban planning first","Africa"
"3574",3668,0,0.588681796916991,0.525,"Yaroslavl","Russia",1,"Mitigation first","Europe"
"3575",3669,0,0.861366854362083,0.221,"Sevastopol","Ukraine",9,"Mitigation first","Europe"
"3576",3670,3,0.546037112439643,0.065,"Samadon","Egypt",0,"Urban planning first","Africa"
"3577",3671,2,0.513683389685473,0.087,"Abu Zabad","Sudan",0,"Development first","Africa"
"3578",3672,3,0.372012541213099,0.068,"Adet","Ethiopia",0,"Urban planning first","Africa"
"3579",3673,2,0.492141067249975,1.027,"Zanzibar City","Tanzania",0,"Development first","Europe"
"3580",3674,3,0.510049744744231,0.079,"Allayi","Iraq",0,"Urban planning first","Asia"
"3581",3675,2,0.528699775647218,0.278,"Nacala","Mozambique",1,"Development first","Africa"
"3582",3676,2,0.365300431965273,0.198,"Hagadera Refugee Camp","Kenya",0,"Development first","Africa"
"3583",3678,0,0.566850134241728,0.064,"Nahavand","Iran",1,"Mitigation first","Asia"
"3584",3679,3,0.335908677838227,0.096,"Dammam 2nd Industrial City","Saudi Arabia",0,"Urban planning first","Asia"
"3585",3681,0,0.855471492803662,0.062,"Almalyk","Uzbekistan",1,"Mitigation first","Asia"
"3586",3682,0,0.454915255775208,0.081,"Orlamish","Afghanistan",0,"Mitigation first","Asia"
"3587",3683,0,0.408031373852294,0.069,"Wali Khel","Pakistan",0,"Mitigation first","Asia"
"3588",3684,2,0.521041511603761,0.262,"Morbi","India",0,"Development first","Asia"
"3589",3685,2,0.797039810802435,0.092,"Gobindaganj","Bangladesh",0,"Development first","Asia"
"3590",3686,0,0.873039942349551,0.128,"Wuwei","China",0,"Mitigation first","Asia"
"3591",3687,2,0.678783786300295,0.557,"Pyinmana [Nay Pyi Taw]","Myanmar",0,"Development first","Asia"
"3592",3688,2,0.589382952027043,0.063,"Maha Sarakham","Thailand",0,"Development first","Asia"
"3593",3689,2,0.63250252631838,0.324,"Dumai","Indonesia",5,"Development first","Asia"
"3594",3690,2,0.528450482873785,0.071,"Minh Tân","Vietnam",0,"Development first","Asia"
"3595",3691,0,0.838506932276628,0.084,"Hoeryong","North Korea",0,"Mitigation first","Asia"
"3596",3692,0,0.628102915202797,0.099,"Geoje-si","South Korea",0,"Mitigation first","Asia"
"3597",3693,0,0.60253224738657,0.18,"Aomori","Japan",1,"Mitigation first","Asia"
"3598",3694,2,0.77401398151295,0.076,"Rosario","Philippines",0,"Development first","Asia"
"3599",3695,0,0.457219629495331,0.064,"Lancaster","United States",0,"Mitigation first","North America"
"3600",3696,0,0.568919237999962,0.053,"Jacona de Plancarte","México",0,"Mitigation first","North America"
"3601",3697,3,0.535408690305193,0.079,"La Dorada","Colombia",1,"Urban planning first","South America"
"3602",3698,2,0.531158987017528,0.089,"Puerto Maldonado","Peru",1,"Development first","South America"
"3603",3699,2,0.500272470254697,0.133,"La Victoria","Venezuela",0,"Development first","South America"
"3604",3700,0,0.400278045539141,3.222,"Montreal","Canada",245,"Mitigation first","North America"
"3605",3701,0,0.559057147531189,0.083,"Junín","Argentina",1,"Mitigation first","South America"
"3606",3702,1,0.288894634073118,0.194,"Parauapebas","Brazil",0,"Mega all in","South America"
"3607",3703,3,0.633563895112545,0.053,"Zagora","Morocco",1,"Urban planning first","Africa"
"3608",3704,0,0.589058972251262,0.155,"Torrejón de Ardoz","Spain",1,"Mitigation first","Europe"
"3609",3705,0,0.59609889739745,0.053,"Kidderminster","United Kingdom",0,"Mitigation first","Europe"
"3610",3706,2,0.537613469171039,0.083,"Bimbilla","Ghana",0,"Development first","Africa"
"3611",3707,0,0.63527405897959,0.069,"Béziers","France",0,"Mitigation first","Europe"
"3612",3708,0,0.413873863989972,0.054,"Sidi Moussa","Algeria",0,"Mitigation first","Africa"
